SalesOrderId,SalesOrderDetailId,OrderQty,ProductId,PromotionId,UnitPrice,UnitPriceDiscount,LineTotal,Freight,Tax
57967,65134,1,480,1,2.29,0,2.290000,.06,.18
57968,65135,1,529,1,3.99,0,3.990000,.10,.32
57969,65136,1,229,1,49.99,0,49.990000,1.25,4.00
57969,65137,1,481,1,8.99,0,8.990000,.22,.72
57970,65138,1,538,1,21.49,0,21.490000,.54,1.72
57970,65139,1,480,1,2.29,0,2.290000,.06,.18
57971,65140,1,538,1,21.49,0,21.490000,.54,1.72
57971,65141,1,529,1,3.99,0,3.990000,.10,.32
57971,65142,1,466,1,24.49,0,24.490000,.61,1.96
57971,65143,1,212,1,34.99,0,34.990000,.87,2.80
57972,65144,1,541,1,28.99,0,28.990000,.72,2.32
57973,65145,1,528,1,4.99,0,4.990000,.12,.40
57973,65146,1,535,1,24.99,0,24.990000,.62,2.00
57973,65147,1,212,1,34.99,0,34.990000,.87,2.80
57973,65148,1,488,1,53.99,0,53.990000,1.35,4.32
57974,65149,1,529,1,3.99,0,3.990000,.10,.32
57974,65150,1,540,1,32.6,0,32.600000,.82,2.61
57974,65151,1,480,1,2.29,0,2.290000,.06,.18
57975,65152,1,540,1,32.6,0,32.600000,.81,2.61
57975,65153,1,529,1,3.99,0,3.990000,.10,.32
57975,65154,1,480,2,2.29,0,2.290000,.06,.18
57975,65155,1,483,1,120,0,120.000000,3.00,9.60
57976,65156,1,529,1,3.99,0,3.990000,.10,.32
57976,65157,1,540,1,32.6,0,32.600000,.82,2.61
57976,65158,1,480,1,2.29,0,2.290000,.06,.18
57977,65159,1,535,1,24.99,0,24.990000,.62,2.00
57977,65160,1,528,1,4.99,0,4.990000,.12,.40
57977,65161,1,480,2,2.29,0,2.290000,.06,.18
57978,65162,1,540,1,32.6,0,32.600000,.82,2.61
57979,65163,1,478,1,9.99,0,9.990000,.25,.80
57979,65164,1,477,1,4.99,0,4.990000,.12,.40
57979,65165,1,220,1,34.99,0,34.990000,.87,2.80
57980,65166,1,475,1,69.99,0,69.990000,1.75,5.60
57980,65167,1,226,1,49.99,0,49.990000,1.25,4.00
57981,65168,1,478,1,9.99,0,9.990000,.25,.80
57981,65169,1,462,1,24.49,0,24.490000,.61,1.96
57981,65170,1,215,1,34.99,0,34.990000,.87,2.80
57982,65171,1,475,1,69.99,0,69.990000,1.75,5.60
57983,65172,1,476,1,69.99,0,69.990000,1.75,5.60
57983,65173,1,466,2,24.49,0,24.490000,.61,1.96
57984,65174,1,528,1,4.99,0,4.990000,.12,.40
57984,65175,1,480,2,2.29,0,2.290000,.06,.18
57985,65176,1,528,1,4.99,0,4.990000,.12,.40
57985,65177,1,215,1,34.99,0,34.990000,.87,2.80
57986,65178,1,535,1,24.99,0,24.990000,.62,2.00
57986,65179,1,462,1,24.49,0,24.490000,.61,1.96
57987,65180,1,529,1,3.99,0,3.990000,.10,.32
57987,65181,1,539,1,24.99,0,24.990000,.62,2.00
57987,65182,1,487,1,54.99,0,54.990000,1.37,4.40
57987,65183,1,212,1,34.99,0,34.990000,.87,2.80
57987,65184,1,226,1,49.99,0,49.990000,1.25,4.00
57987,65185,1,464,1,24.49,0,24.490000,.61,1.96
57988,65186,1,529,1,3.99,0,3.990000,.10,.32
57988,65187,1,480,1,2.29,0,2.290000,.06,.18
57989,65188,1,538,1,21.49,0,21.490000,.54,1.72
57989,65189,1,223,1,8.99,0,8.990000,.22,.72
57990,65190,1,529,1,3.99,0,3.990000,.10,.32
57990,65191,1,220,1,34.99,0,34.990000,.87,2.80
57991,65192,1,530,1,4.99,0,4.990000,.12,.40
57991,65193,1,487,1,54.99,0,54.990000,1.37,4.40
57992,65194,1,528,1,4.99,0,4.990000,.12,.40
57992,65195,1,537,1,35,0,35.000000,.87,2.80
57992,65196,1,485,1,21.98,0,21.980000,.55,1.76
57992,65197,1,477,1,4.99,0,4.990000,.12,.40
57992,65198,1,478,1,9.99,0,9.990000,.25,.80
57992,65199,1,215,1,34.99,0,34.990000,.87,2.80
57993,65200,1,537,1,35,0,35.000000,.87,2.80
57993,65201,1,528,1,4.99,0,4.990000,.12,.40
57993,65202,1,480,1,2.29,0,2.290000,.06,.18
57994,65203,1,485,1,21.98,0,21.980000,.55,1.76
57994,65204,1,220,1,34.99,0,34.990000,.87,2.80
57994,65205,1,466,1,24.49,0,24.490000,.61,1.96
57995,65206,1,528,1,4.99,0,4.990000,.12,.40
57995,65207,1,537,1,35,0,35.000000,.88,2.80
57996,65208,1,491,1,53.99,0,53.990000,1.35,4.32
57996,65209,1,464,1,24.49,0,24.490000,.61,1.96
57997,65210,1,590,1,769.49,0,769.490000,19.24,61.56
57997,65211,1,215,1,34.99,0,34.990000,.87,2.80
57998,65212,1,588,1,769.49,0,769.490000,19.24,61.56
57998,65213,1,536,1,29.99,0,29.990000,.75,2.40
57998,65214,1,528,1,4.99,0,4.990000,.12,.40
57998,65215,1,480,1,2.29,0,2.290000,.06,.18
57999,65216,1,589,1,769.49,0,769.490000,19.24,61.56
57999,65217,1,476,1,69.99,0,69.990000,1.75,5.60
57999,65218,1,489,1,53.99,0,53.990000,1.35,4.32
58000,65219,1,358,1,2294.99,0,2294.990000,57.37,183.60
58000,65220,1,485,1,21.98,0,21.980000,.55,1.76
58000,65221,1,486,1,159,0,159.000000,3.97,12.72
58001,65222,1,356,1,2319.99,0,2319.990000,58.00,185.60
58001,65223,1,485,1,21.98,0,21.980000,.55,1.76
58001,65224,1,487,1,54.99,0,54.990000,1.37,4.40
58002,65225,1,362,2,2294.99,0,2294.990000,57.37,183.60
58003,65226,1,570,1,742.35,0,742.350000,18.56,59.39
58003,65227,1,212,1,34.99,0,34.990000,.87,2.80
58004,65228,1,566,1,742.35,0,742.350000,18.56,59.39
58004,65229,1,477,1,4.99,0,4.990000,.12,.40
58004,65230,1,479,1,8.99,0,8.990000,.22,.72
58004,65231,1,489,1,53.99,0,53.990000,1.35,4.32
58005,65232,1,590,1,769.49,0,769.490000,19.24,61.56
58005,65233,1,475,1,69.99,0,69.990000,1.75,5.60
58005,65234,1,491,1,53.99,0,53.990000,1.35,4.32
58005,65235,1,466,1,24.49,0,24.490000,.61,1.96
58006,65236,1,606,1,539.99,0,539.990000,13.50,43.20
58007,65237,1,562,1,2384.07,0,2384.070000,59.60,190.73
58008,65238,1,379,1,2443.35,0,2443.350000,61.08,195.47
58008,65239,1,529,1,3.99,0,3.990000,.10,.32
58008,65240,1,540,1,32.6,0,32.600000,.81,2.61
58008,65241,1,212,1,34.99,0,34.990000,.87,2.80
58009,65242,1,379,1,2443.35,0,2443.350000,61.08,195.47
58010,65243,1,560,1,1214.85,0,1214.850000,30.37,97.19
58010,65244,1,220,1,34.99,0,34.990000,.87,2.80
58011,65245,1,564,1,2384.07,0,2384.070000,59.60,190.73
58012,65246,1,576,1,2384.07,0,2384.070000,59.60,190.73
58013,65247,1,563,1,2384.07,0,2384.070000,59.60,190.73
58013,65248,1,541,1,28.99,0,28.990000,.72,2.32
58013,65249,1,530,1,4.99,0,4.990000,.12,.40
58013,65250,1,215,1,34.99,0,34.990000,.87,2.80
58014,65251,1,606,2,539.99,0,539.990000,13.50,43.20
58014,65252,1,479,1,8.99,0,8.990000,.22,.72
58014,65253,1,477,1,4.99,0,4.990000,.12,.40
58014,65254,1,489,1,53.99,0,53.990000,1.35,4.32
58015,65255,1,389,1,1120.49,0,1120.490000,28.01,89.64
58015,65256,1,490,1,53.99,0,53.990000,1.35,4.32
58016,65257,1,389,1,1120.49,0,1120.490000,28.01,89.64
58016,65258,1,220,1,34.99,0,34.990000,.87,2.80
58017,65259,1,561,1,2384.07,0,2384.070000,59.60,190.73
58017,65260,1,541,1,28.99,0,28.990000,.72,2.32
58018,65261,1,570,1,742.35,0,742.350000,18.56,59.39
58018,65262,1,223,1,8.99,0,8.990000,.22,.72
58019,65263,1,362,1,2294.99,0,2294.990000,57.37,183.60
58019,65264,1,478,1,9.99,0,9.990000,.25,.80
58019,65265,1,477,1,4.99,0,4.990000,.12,.40
58020,65266,1,352,1,2319.99,0,2319.990000,58.00,185.60
58020,65267,1,485,1,21.98,0,21.980000,.55,1.76
58020,65268,1,480,1,2.29,0,2.290000,.06,.18
58021,65269,1,539,1,24.99,0,24.990000,.62,2.00
58021,65270,1,529,1,3.99,0,3.990000,.10,.32
58022,65271,1,539,1,24.99,0,24.990000,.62,2.00
58022,65272,1,529,1,3.99,0,3.990000,.10,.32
58022,65273,1,480,1,2.29,0,2.290000,.06,.18
58023,65274,1,528,1,4.99,0,4.990000,.12,.40
58023,65275,1,536,1,29.99,0,29.990000,.75,2.40
58023,65276,1,220,1,34.99,0,34.990000,.87,2.80
58024,65277,1,485,1,21.98,0,21.980000,.55,1.76
58024,65278,1,220,1,34.99,0,34.990000,.87,2.80
58025,65279,1,475,1,69.99,0,69.990000,1.75,5.60
58025,65280,1,488,1,53.99,0,53.990000,1.35,4.32
58026,65281,1,226,1,49.99,0,49.990000,1.25,4.00
58027,65282,1,478,1,9.99,0,9.990000,.25,.80
58027,65283,1,477,1,4.99,0,4.990000,.12,.40
58027,65284,1,487,1,54.99,0,54.990000,1.37,4.40
58028,65285,1,212,1,34.99,0,34.990000,.87,2.80
58029,65286,1,464,1,24.49,0,24.490000,.61,1.96
58030,65287,1,235,1,49.99,0,49.990000,1.25,4.00
58031,65288,1,529,1,3.99,0,3.990000,.10,.32
58031,65289,1,212,1,34.99,0,34.990000,.87,2.80
58032,65290,1,529,1,3.99,0,3.990000,.10,.32
58032,65291,1,212,1,34.99,0,34.990000,.87,2.80
58033,65292,1,583,1,1700.99,0,1700.990000,42.52,136.08
58033,65293,1,220,1,34.99,0,34.990000,.87,2.80
58034,65294,1,377,1,2443.35,0,2443.350000,61.08,195.47
58034,65295,1,479,1,8.99,0,8.990000,.22,.72
58034,65296,1,477,1,4.99,0,4.990000,.12,.40
58034,65297,1,466,1,24.49,0,24.490000,.61,1.96
58035,65298,1,587,1,769.49,0,769.490000,19.24,61.56
58035,65299,1,235,1,49.99,0,49.990000,1.25,4.00
58036,65300,1,223,1,8.99,0,8.990000,.22,.72
58037,65301,1,539,1,24.99,0,24.990000,.62,2.00
58037,65302,1,529,1,3.99,0,3.990000,.10,.32
58038,65303,1,541,1,28.99,0,28.990000,.72,2.32
58038,65304,1,530,1,4.99,0,4.990000,.12,.40
58038,65305,1,480,2,2.29,0,2.290000,.06,.18
58039,65306,1,539,1,24.99,0,24.990000,.62,2.00
58040,65307,1,529,1,3.99,0,3.990000,.10,.32
58040,65308,1,538,1,21.49,0,21.490000,.54,1.72
58040,65309,1,473,1,63.5,0,63.500000,1.59,5.08
58041,65310,1,540,1,32.6,0,32.600000,.82,2.61
58041,65311,1,529,1,3.99,0,3.990000,.10,.32
58042,65312,1,529,1,3.99,0,3.990000,.10,.32
58042,65313,1,540,1,32.6,0,32.600000,.81,2.61
58042,65314,1,215,1,34.99,0,34.990000,.87,2.80
58043,65315,1,528,1,4.99,0,4.990000,.12,.40
58043,65316,1,536,1,29.99,0,29.990000,.75,2.40
58043,65317,1,480,1,2.29,0,2.290000,.06,.18
58044,65318,1,476,1,69.99,0,69.990000,1.75,5.60
58045,65319,1,528,1,4.99,0,4.990000,.12,.40
58046,65320,1,539,1,24.99,0,24.990000,.62,2.00
58046,65321,1,529,1,3.99,0,3.990000,.10,.32
58047,65322,1,537,1,35,0,35.000000,.88,2.80
58047,65323,1,220,1,34.99,0,34.990000,.87,2.80
58048,65324,1,528,1,4.99,0,4.990000,.12,.40
58048,65325,1,535,1,24.99,0,24.990000,.62,2.00
58048,65326,1,480,2,2.29,0,2.290000,.06,.18
58049,65327,1,478,1,9.99,0,9.990000,.25,.80
58049,65328,1,477,1,4.99,0,4.990000,.12,.40
58049,65329,1,215,1,34.99,0,34.990000,.87,2.80
58050,65330,1,535,1,24.99,0,24.990000,.62,2.00
58051,65331,1,538,1,21.49,0,21.490000,.54,1.72
58051,65332,1,480,1,2.29,0,2.290000,.06,.18
58052,65333,1,530,1,4.99,0,4.990000,.12,.40
58052,65334,1,484,1,7.95,0,7.950000,.20,.64
58053,65335,1,537,1,35,0,35.000000,.88,2.80
58054,65336,1,223,1,8.99,0,8.990000,.22,.72
58055,65337,1,485,1,21.98,0,21.980000,.55,1.76
58055,65338,1,215,1,34.99,0,34.990000,.87,2.80
58056,65339,1,379,1,2443.35,0,2443.350000,61.08,195.47
58056,65340,1,540,1,32.6,0,32.600000,.81,2.61
58056,65341,1,529,1,3.99,0,3.990000,.10,.32
58056,65342,1,480,1,2.29,0,2.290000,.06,.18
58057,65343,1,379,1,2443.35,0,2443.350000,61.08,195.47
58057,65344,1,212,1,34.99,0,34.990000,.87,2.80
58058,65345,1,373,1,2443.35,0,2443.350000,61.08,195.47
58058,65346,1,220,1,34.99,0,34.990000,.87,2.80
58058,65347,1,235,1,49.99,0,49.990000,1.25,4.00
58059,65348,1,581,1,1700.99,0,1700.990000,42.52,136.08
58059,65349,1,229,1,49.99,0,49.990000,1.25,4.00
58059,65350,1,223,1,8.99,0,8.990000,.22,.72
58060,65351,1,591,1,564.99,0,564.990000,14.12,45.20
58061,65352,1,356,2,2319.99,0,2319.990000,58.00,185.60
58061,65353,1,477,1,4.99,0,4.990000,.12,.40
58061,65354,1,478,1,9.99,0,9.990000,.25,.80
58062,65355,1,604,1,539.99,0,539.990000,13.50,43.20
58063,65356,1,605,1,539.99,0,539.990000,13.50,43.20
58064,65357,1,352,1,2319.99,0,2319.990000,58.00,185.60
58064,65358,1,537,1,35,0,35.000000,.87,2.80
58064,65359,1,528,1,4.99,0,4.990000,.12,.40
58064,65360,1,212,1,34.99,0,34.990000,.87,2.80
58064,65361,1,491,1,53.99,0,53.990000,1.35,4.32
58065,65362,1,352,1,2319.99,0,2319.990000,58.00,185.60
58065,65363,1,485,1,21.98,0,21.980000,.55,1.76
58065,65364,1,220,1,34.99,0,34.990000,.87,2.80
58066,65365,1,360,1,2294.99,0,2294.990000,57.37,183.60
58066,65366,1,485,1,21.98,0,21.980000,.55,1.76
58066,65367,1,220,1,34.99,0,34.990000,.87,2.80
58067,65368,1,560,1,1214.85,0,1214.850000,30.37,97.19
58067,65369,1,215,1,34.99,0,34.990000,.87,2.80
58068,65370,1,574,1,2384.07,0,2384.070000,59.60,190.73
58068,65371,1,488,1,53.99,0,53.990000,1.35,4.32
58068,65372,1,466,1,24.49,0,24.490000,.61,1.96
58069,65373,1,606,1,539.99,0,539.990000,13.50,43.20
58069,65374,1,477,1,4.99,0,4.990000,.12,.40
58069,65375,1,479,1,8.99,0,8.990000,.22,.72
58069,65376,1,212,1,34.99,0,34.990000,.87,2.80
58069,65377,1,466,1,24.49,0,24.490000,.61,1.96
58070,65378,1,573,1,2384.07,0,2384.070000,59.60,190.73
58070,65379,1,479,1,8.99,0,8.990000,.22,.72
58070,65380,1,477,1,4.99,0,4.990000,.12,.40
58071,65381,1,360,1,2294.99,0,2294.990000,57.37,183.60
58071,65382,1,485,1,21.98,0,21.980000,.55,1.76
58071,65383,1,484,1,7.95,0,7.950000,.20,.64
58072,65384,1,360,1,2294.99,0,2294.990000,57.37,183.60
58072,65385,1,481,1,8.99,0,8.990000,.22,.72
58072,65386,1,487,1,54.99,0,54.990000,1.37,4.40
58073,65387,1,479,1,8.99,0,8.990000,.22,.72
58073,65388,1,477,1,4.99,0,4.990000,.12,.40
58073,65389,1,481,1,8.99,0,8.990000,.22,.72
58074,65390,1,484,1,7.95,0,7.950000,.20,.64
58074,65391,1,486,1,159,0,159.000000,3.98,12.72
58075,65392,1,530,1,4.99,0,4.990000,.12,.40
58075,65393,1,462,1,24.49,0,24.490000,.61,1.96
58076,65394,1,530,1,4.99,0,4.990000,.12,.40
58076,65395,1,487,1,54.99,0,54.990000,1.37,4.40
58077,65396,1,582,1,1700.99,0,1700.990000,42.52,136.08
58078,65397,1,582,1,1700.99,0,1700.990000,42.52,136.08
58078,65398,1,212,1,34.99,0,34.990000,.87,2.80
58079,65399,1,581,1,1700.99,0,1700.990000,42.52,136.08
58079,65400,1,479,1,8.99,0,8.990000,.22,.72
58079,65401,1,477,1,4.99,0,4.990000,.12,.40
58079,65402,1,487,1,54.99,0,54.990000,1.37,4.40
58080,65403,1,592,1,564.99,0,564.990000,14.12,45.20
58080,65404,1,485,1,21.98,0,21.980000,.55,1.76
58081,65405,1,488,1,53.99,0,53.990000,1.35,4.32
58082,65406,1,529,1,3.99,0,3.990000,.10,.32
58082,65407,1,220,1,34.99,0,34.990000,.87,2.80
58083,65408,1,483,1,120,0,120.000000,3.00,9.60
58084,65409,1,530,1,4.99,0,4.990000,.12,.40
58084,65410,1,223,1,8.99,0,8.990000,.22,.72
58084,65411,1,226,1,49.99,0,49.990000,1.25,4.00
58085,65412,1,538,1,21.49,0,21.490000,.54,1.72
58086,65413,1,540,1,32.6,0,32.600000,.82,2.61
58086,65414,1,529,1,3.99,0,3.990000,.10,.32
58086,65415,1,471,1,63.5,0,63.500000,1.59,5.08
58087,65416,1,540,1,32.6,0,32.600000,.82,2.61
58088,65417,1,535,1,24.99,0,24.990000,.62,2.00
58088,65418,1,480,1,2.29,0,2.290000,.06,.18
58088,65419,1,484,1,7.95,0,7.950000,.20,.64
58089,65420,1,536,1,29.99,0,29.990000,.75,2.40
58089,65421,1,528,1,4.99,0,4.990000,.12,.40
58089,65422,1,480,1,2.29,0,2.290000,.06,.18
58090,65423,1,528,1,4.99,0,4.990000,.12,.40
58090,65424,1,536,1,29.99,0,29.990000,.75,2.40
58090,65425,1,215,1,34.99,0,34.990000,.87,2.80
58091,65426,1,478,1,9.99,0,9.990000,.25,.80
58091,65427,1,477,1,4.99,0,4.990000,.12,.40
58092,65428,1,475,1,69.99,0,69.990000,1.75,5.60
58093,65429,1,477,1,4.99,0,4.990000,.12,.40
58093,65430,1,212,1,34.99,0,34.990000,.87,2.80
58094,65431,1,477,1,4.99,0,4.990000,.12,.40
58094,65432,1,481,1,8.99,0,8.990000,.22,.72
58095,65433,1,477,1,4.99,0,4.990000,.12,.40
58096,65434,1,528,1,4.99,0,4.990000,.12,.40
58096,65435,1,212,1,34.99,0,34.990000,.87,2.80
58097,65436,1,528,1,4.99,0,4.990000,.12,.40
58097,65437,1,212,1,34.99,0,34.990000,.87,2.80
58098,65438,1,472,1,63.5,0,63.500000,1.59,5.08
58098,65439,1,485,1,21.98,0,21.980000,.55,1.76
58099,65440,1,528,1,4.99,0,4.990000,.12,.40
58099,65441,1,537,1,35,0,35.000000,.88,2.80
58099,65442,1,215,1,34.99,0,34.990000,.87,2.80
58099,65443,1,232,1,49.99,0,49.990000,1.25,4.00
58100,65444,1,477,1,4.99,0,4.990000,.12,.40
58101,65445,1,539,1,24.99,0,24.990000,.62,2.00
58101,65446,1,529,1,3.99,0,3.990000,.10,.32
58101,65447,1,220,1,34.99,0,34.990000,.87,2.80
58102,65448,1,477,1,4.99,0,4.990000,.12,.40
58102,65449,1,478,1,9.99,0,9.990000,.25,.80
58102,65450,1,220,1,34.99,0,34.990000,.87,2.80
58103,65451,1,528,1,4.99,0,4.990000,.12,.40
58103,65452,1,536,1,29.99,0,29.990000,.75,2.40
58103,65453,1,485,1,21.98,0,21.980000,.55,1.76
58103,65454,1,220,1,34.99,0,34.990000,.87,2.80
58104,65455,1,477,1,4.99,0,4.990000,.12,.40
58104,65456,1,212,1,34.99,0,34.990000,.87,2.80
58104,65457,1,223,1,8.99,0,8.990000,.22,.72
58105,65458,1,539,1,24.99,0,24.990000,.62,2.00
58106,65459,1,529,1,3.99,0,3.990000,.10,.32
58106,65460,1,223,1,8.99,0,8.990000,.22,.72
58107,65461,1,530,1,4.99,0,4.990000,.12,.40
58107,65462,1,487,1,54.99,0,54.990000,1.37,4.40
58108,65463,1,485,1,21.98,0,21.980000,.55,1.76
58108,65464,1,462,1,24.49,0,24.490000,.61,1.96
58108,65465,1,220,1,34.99,0,34.990000,.87,2.80
58109,65466,1,581,1,1700.99,0,1700.990000,42.52,136.08
58109,65467,1,529,1,3.99,0,3.990000,.10,.32
58109,65468,1,539,1,24.99,0,24.990000,.62,2.00
58109,65469,1,481,1,8.99,0,8.990000,.22,.72
58110,65470,1,358,1,2294.99,0,2294.990000,57.37,183.60
58110,65471,1,485,1,21.98,0,21.980000,.55,1.76
58111,65472,1,352,2,2319.99,0,2319.990000,58.00,185.60
58112,65473,1,578,1,1214.85,0,1214.850000,30.37,97.19
58112,65474,1,215,1,34.99,0,34.990000,.87,2.80
58113,65475,1,377,1,2443.35,0,2443.350000,61.08,195.47
58113,65476,1,212,1,34.99,0,34.990000,.87,2.80
58114,65477,1,604,1,539.99,0,539.990000,13.50,43.20
58114,65478,1,529,1,3.99,0,3.990000,.10,.32
58114,65479,1,538,1,21.49,0,21.490000,.54,1.72
58115,65480,1,564,1,2384.07,0,2384.070000,59.60,190.73
58116,65481,1,352,1,2319.99,0,2319.990000,58.00,185.60
58116,65482,1,478,1,9.99,0,9.990000,.25,.80
58116,65483,1,477,1,4.99,0,4.990000,.12,.40
58116,65484,1,220,1,34.99,0,34.990000,.87,2.80
58117,65485,1,352,2,2319.99,0,2319.990000,58.00,185.60
58117,65486,1,487,1,54.99,0,54.990000,1.37,4.40
58118,65487,1,565,1,742.35,0,742.350000,18.56,59.39
58118,65488,1,479,1,8.99,0,8.990000,.22,.72
58118,65489,1,477,1,4.99,0,4.990000,.12,.40
58118,65490,1,215,1,34.99,0,34.990000,.87,2.80
58119,65491,1,579,1,1214.85,0,1214.850000,30.37,97.19
58119,65492,1,215,1,34.99,0,34.990000,.87,2.80
58120,65493,1,560,1,1214.85,0,1214.850000,30.37,97.19
58120,65494,1,220,1,34.99,0,34.990000,.87,2.80
58120,65495,1,488,1,53.99,0,53.990000,1.35,4.32
58121,65496,1,605,1,539.99,0,539.990000,13.50,43.20
58121,65497,1,538,1,21.49,0,21.490000,.54,1.72
58122,65498,1,606,1,539.99,0,539.990000,13.50,43.20
58122,65499,1,479,1,8.99,0,8.990000,.22,.72
58122,65500,1,477,1,4.99,0,4.990000,.12,.40
58122,65501,1,215,1,34.99,0,34.990000,.87,2.80
58123,65502,1,606,1,539.99,0,539.990000,13.50,43.20
58124,65503,1,605,1,539.99,0,539.990000,13.50,43.20
58124,65504,1,538,1,21.49,0,21.490000,.54,1.72
58124,65505,1,529,1,3.99,0,3.990000,.10,.32
58124,65506,1,480,1,2.29,0,2.290000,.06,.18
58125,65507,1,223,1,8.99,0,8.990000,.22,.72
58125,65508,1,605,1,539.99,0,539.990000,13.50,43.20
58126,65509,1,389,1,1120.49,0,1120.490000,28.01,89.64
58126,65510,1,477,1,4.99,0,4.990000,.12,.40
58126,65511,1,479,1,8.99,0,8.990000,.22,.72
58126,65512,1,482,1,8.99,0,8.990000,.22,.72
58127,65513,1,385,1,1120.49,0,1120.490000,28.01,89.64
58127,65514,1,539,1,24.99,0,24.990000,.62,2.00
58127,65515,1,529,1,3.99,0,3.990000,.10,.32
58127,65516,1,220,1,34.99,0,34.990000,.87,2.80
58128,65517,1,584,1,539.99,0,539.990000,13.50,43.20
58128,65518,1,529,1,3.99,0,3.990000,.10,.32
58128,65519,1,538,1,21.49,0,21.490000,.54,1.72
58128,65520,1,235,2,49.99,0,49.990000,1.25,4.00
58129,65521,1,574,1,2384.07,0,2384.070000,59.60,190.73
58129,65522,1,479,1,8.99,0,8.990000,.22,.72
58129,65523,1,477,1,4.99,0,4.990000,.12,.40
58130,65524,1,360,1,2294.99,0,2294.990000,57.37,183.60
58130,65525,1,220,1,34.99,0,34.990000,.87,2.80
58130,65526,1,232,1,49.99,0,49.990000,1.25,4.00
58131,65527,1,354,1,2319.99,0,2319.990000,58.00,185.60
58131,65528,1,487,1,54.99,0,54.990000,1.37,4.40
58132,65529,1,535,1,24.99,0,24.990000,.62,2.00
58132,65530,1,528,1,4.99,0,4.990000,.12,.40
58132,65531,1,220,1,34.99,0,34.990000,.87,2.80
58133,65532,1,529,1,3.99,0,3.990000,.10,.32
58133,65533,1,539,1,24.99,0,24.990000,.62,2.00
58133,65534,1,215,1,34.99,0,34.990000,.87,2.80
58133,65535,1,466,1,24.49,0,24.490000,.61,1.96
58134,65536,1,485,1,21.98,0,21.980000,.55,1.76
58134,65537,1,473,1,63.5,0,63.500000,1.59,5.08
58135,65538,1,537,1,35,0,35.000000,.88,2.80
58135,65539,1,528,1,4.99,0,4.990000,.12,.40
58135,65540,1,220,1,34.99,0,34.990000,.87,2.80
58136,65541,1,538,1,21.49,0,21.490000,.54,1.72
58137,65542,1,226,1,49.99,0,49.990000,1.25,4.00
58138,65543,1,529,1,3.99,0,3.990000,.10,.32
58138,65544,1,540,1,32.6,0,32.600000,.81,2.61
58138,65545,1,480,1,2.29,0,2.290000,.06,.18
58138,65546,1,486,1,159,0,159.000000,3.97,12.72
58139,65547,1,583,1,1700.99,0,1700.990000,42.52,136.08
58139,65548,1,539,1,24.99,0,24.990000,.62,2.00
58140,65549,1,582,1,1700.99,0,1700.990000,42.52,136.08
58140,65550,1,539,1,24.99,0,24.990000,.62,2.00
58140,65551,1,529,1,3.99,0,3.990000,.10,.32
58140,65552,1,491,1,53.99,0,53.990000,1.35,4.32
58141,65553,1,354,1,2319.99,0,2319.990000,58.00,185.60
58141,65554,1,537,1,35,0,35.000000,.87,2.80
58141,65555,1,528,1,4.99,0,4.990000,.12,.40
58141,65556,1,223,1,8.99,0,8.990000,.22,.72
58141,65557,1,215,1,34.99,0,34.990000,.87,2.80
58142,65558,1,488,1,53.99,0,53.990000,1.35,4.32
58143,65559,1,480,1,2.29,0,2.290000,.06,.18
58144,65560,1,529,1,3.99,0,3.990000,.10,.32
58144,65561,1,223,1,8.99,0,8.990000,.22,.72
58145,65562,1,535,1,24.99,0,24.990000,.62,2.00
58145,65563,1,464,1,24.49,0,24.490000,.61,1.96
58146,65564,1,541,1,28.99,0,28.990000,.72,2.32
58146,65565,1,530,1,4.99,0,4.990000,.12,.40
58146,65566,1,479,1,8.99,0,8.990000,.22,.72
58147,65567,1,536,1,29.99,0,29.990000,.75,2.40
58147,65568,1,528,1,4.99,0,4.990000,.12,.40
58147,65569,1,480,1,2.29,0,2.290000,.06,.18
58147,65570,1,484,1,7.95,0,7.950000,.20,.64
58148,65571,1,536,1,29.99,0,29.990000,.75,2.40
58148,65572,1,480,2,2.29,0,2.290000,.06,.18
58149,65573,1,536,1,29.99,0,29.990000,.75,2.40
58149,65574,1,480,2,2.29,0,2.290000,.06,.18
58150,65575,1,536,1,29.99,0,29.990000,.75,2.40
58150,65576,1,528,1,4.99,0,4.990000,.12,.40
58150,65577,1,215,1,34.99,0,34.990000,.87,2.80
58150,65578,1,464,1,24.49,0,24.490000,.61,1.96
58151,65579,1,478,1,9.99,0,9.990000,.25,.80
58151,65580,1,477,1,4.99,0,4.990000,.12,.40
58152,65581,1,477,1,4.99,0,4.990000,.12,.40
58152,65582,1,478,1,9.99,0,9.990000,.25,.80
58152,65583,1,215,1,34.99,0,34.990000,.87,2.80
58153,65584,1,478,1,9.99,0,9.990000,.25,.80
58153,65585,1,477,1,4.99,0,4.990000,.12,.40
58153,65586,1,484,1,7.95,0,7.950000,.20,.64
58154,65587,1,475,1,69.99,0,69.990000,1.75,5.60
58154,65588,1,235,1,49.99,0,49.990000,1.25,4.00
58154,65589,1,223,1,8.99,0,8.990000,.22,.72
58155,65590,1,477,1,4.99,0,4.990000,.12,.40
58155,65591,1,229,1,49.99,0,49.990000,1.25,4.00
58156,65592,1,477,1,4.99,0,4.990000,.12,.40
58156,65593,1,212,1,34.99,0,34.990000,.87,2.80
58157,65594,1,528,1,4.99,0,4.990000,.12,.40
58158,65595,1,485,1,21.98,0,21.980000,.55,1.76
58158,65596,1,223,1,8.99,0,8.990000,.22,.72
