CustomerKey,OrderDateKey,ProductKey,ShipperKey,SupplierKey,EmployeeKey,OrderId,UnitSalesAmount,UnitPriceDiscountPercent,UnitPriceDiscountAmount,Quantity,GrossSalesAmount,TotalDiscountAmount,NetSalesAmount,FreightAmount
1058,19970313,2040,5002,4017,3005,10474,14.7,.00,0,21,308.7,0,308.7,83.49
1058,19970313,2075,5002,4024,3005,10474,6.2,.00,0,10,62,0,62,83.49
1076,19970314,2031,5001,4007,3009,10475,10,.15,1.5,35,350,52.5,297.5,68.52
1076,19970314,2066,5001,4018,3009,10475,13.6,.15,2.04,60,816,122.4,693.6,68.52
1076,19970314,2076,5001,4012,3009,10475,14.4,.15,2.16,42,604.8,90.72,514.08,68.52
1035,19970317,2055,5003,4015,3008,10476,19.2,.05,0.96,2,38.4,1.92,36.48,4.41
1035,19970317,2070,5003,4022,3008,10476,12,.00,0,12,144,0,144,4.41
1060,19970317,2001,5002,4005,3005,10477,14.4,.00,0,15,216,0,216,13.02
1060,19970317,2021,5002,4026,3005,10477,8,.25,2,21,168,42,126,13.02
1060,19970317,2039,5002,4001,3005,10477,14.4,.25,3.6,20,288,72,216,13.02
1084,19970318,2010,5003,4028,3002,10478,24.8,.05,1.24,20,496,24.8,471.2,4.81
1065,19970319,2038,5003,4001,3003,10479,210.8,.00,0,30,6324,0,6324,708.95
1065,19970319,2053,5003,4009,3003,10479,26.2,.00,0,28,733.6,0,733.6,708.95
1065,19970319,2059,5003,4008,3003,10479,44,.00,0,60,2640,0,2640,708.95
1065,19970319,2064,5003,4024,3003,10479,26.6,.00,0,30,798,0,798,708.95
1023,19970320,2047,5002,4029,3006,10480,7.6,.00,0,30,228,0,228,1.35
1023,19970320,2059,5002,4008,3006,10480,44,.00,0,12,528,0,528,1.35
1067,19970320,2049,5002,4012,3008,10481,16,.00,0,24,384,0,384,64.33
1067,19970320,2060,5002,4008,3008,10481,27.2,.00,0,40,1088,0,1088,64.33
1043,19970321,2040,5003,4017,3001,10482,14.7,.00,0,10,147,0,147,7.48
1089,19970324,2034,5002,4002,3007,10483,11.2,.05,0.56,35,392,19.6,372.4,15.28
1089,19970324,2077,5002,4024,3007,10483,10.4,.05,0.52,30,312,15.6,296.4,15.28
1011,19970324,2021,5003,4026,3003,10484,8,.00,0,14,112,0,112,6.88
1011,19970324,2040,5003,4017,3003,10484,14.7,.00,0,10,147,0,147,6.88
1011,19970324,2051,5003,4009,3003,10484,42.4,.00,0,3,127.2,0,127.2,6.88
1047,19970325,2002,5002,4005,3004,10485,15.2,.10,1.52,20,304,30.4,273.6,64.45
1047,19970325,2003,5002,4005,3004,10485,8,.10,0.8,20,160,16,144,64.45
1047,19970325,2055,5002,4015,3004,10485,19.2,.10,1.92,30,576,57.6,518.4,64.45
1047,19970325,2070,5002,4022,3004,10485,12,.10,1.2,60,720,72,648,64.45
1035,19970326,2011,5002,4003,3001,10486,16.8,.00,0,5,84,0,84,30.53
1035,19970326,2051,5002,4009,3001,10486,42.4,.00,0,25,1060,0,1060,30.53
1035,19970326,2074,5002,4028,3001,10486,8,.00,0,16,128,0,128,30.53
1062,19970326,2019,5002,4026,3002,10487,7.3,.00,0,5,36.5,0,36.5,71.07
1062,19970326,2026,5002,4011,3002,10487,24.9,.00,0,30,747,0,747,71.07
1062,19970326,2054,5002,4015,3002,10487,5.9,.25,1.475,24,141.6,35.4,106.2,71.07
1025,19970327,2059,5002,4008,3008,10488,44,.00,0,30,1320,0,1320,4.93
1025,19970327,2073,5002,4027,3008,10488,12,.20,2.4,20,240,48,192,4.93
1059,19970328,2011,5002,4003,3006,10489,16.8,.25,4.2,15,252,63,189,5.29
1059,19970328,2016,5002,4022,3006,10489,13.9,.00,0,18,250.2,0,250.2,5.29
1035,19970331,2059,5002,4008,3007,10490,44,.00,0,60,2640,0,2640,210.19
1035,19970331,2068,5002,4026,3007,10490,10,.00,0,30,300,0,300,210.19
1035,19970331,2075,5002,4024,3007,10490,6.2,.00,0,36,223.2,0,223.2,210.19
1028,19970331,2044,5003,4013,3008,10491,15.5,.15,2.325,15,232.5,34.875,197.625,16.96
1028,19970331,2077,5003,4024,3008,10491,10.4,.15,1.56,7,72.8,10.92,61.88,16.96
1010,19970401,2025,5001,4011,3003,10492,11.2,.05,0.56,60,672,33.6,638.4,62.89
1010,19970401,2042,5001,4013,3003,10492,11.2,.05,0.56,20,224,11.2,212.8,62.89
1041,19970402,2065,5003,4018,3004,10493,16.8,.10,1.68,15,252,25.2,226.8,10.64
1041,19970402,2066,5003,4018,3004,10493,13.6,.10,1.36,10,136,13.6,122.4,10.64
1041,19970402,2069,5003,4020,3004,10493,28.8,.10,2.88,10,288,28.8,259.2,10.64
1015,19970402,2056,5002,4021,3004,10494,30.4,.00,0,30,912,0,912,65.99
1042,19970403,2023,5003,4023,3003,10495,7.2,.00,0,10,72,0,72,4.65
1042,19970403,2041,5003,4017,3003,10495,7.7,.00,0,20,154,0,154,4.65
1042,19970403,2077,5003,4024,3003,10495,10.4,.00,0,5,52,0,52,4.65
1081,19970404,2031,5002,4007,3007,10496,10,.05,0.5,20,200,10,190,46.77
1044,19970404,2056,5001,4021,3007,10497,30.4,.00,0,14,425.6,0,425.6,36.21
1044,19970404,2072,5001,4007,3007,10497,27.8,.00,0,25,695,0,695,36.21
1044,19970404,2077,5001,4024,3007,10497,10.4,.00,0,25,260,0,260,36.21
1035,19970407,2024,5002,4025,3008,10498,4.5,.00,0,14,63,0,63,29.75
1035,19970407,2040,5002,4017,3008,10498,18.4,.00,0,5,92,0,92,29.75
1035,19970407,2042,5002,4013,3008,10498,14,.00,0,30,420,0,420,29.75
1046,19970408,2028,5002,4024,3004,10499,45.6,.00,0,20,912,0,912,102.02
1046,19970408,2049,5002,4012,3004,10499,20,.00,0,25,500,0,500,102.02
1041,19970409,2015,5001,4016,3006,10500,15.5,.05,0.775,12,186,9.3,176.7,42.68
1041,19970409,2028,5001,4024,3006,10500,45.6,.05,2.28,8,364.8,18.24,346.56,42.68
1006,19970409,2054,5003,4015,3009,10501,7.45,.00,0,20,149,0,149,8.85
1058,19970410,2045,5001,4014,3002,10502,9.5,.00,0,21,199.5,0,199.5,69.32
1058,19970410,2053,5001,4009,3002,10502,32.8,.00,0,6,196.8,0,196.8,69.32
1058,19970410,2067,5001,4002,3002,10502,14,.00,0,30,420,0,420,69.32
1037,19970411,2014,5002,4016,3006,10503,23.25,.00,0,70,1627.5,0,1627.5,16.74
1037,19970411,2065,5002,4018,3006,10503,21.05,.00,0,20,421,0,421,16.74
1089,19970411,2002,5003,4005,3004,10504,19,.00,0,12,228,0,228,59.13
1089,19970411,2021,5003,4026,3004,10504,10,.00,0,12,120,0,120,59.13
1089,19970411,2053,5003,4009,3004,10504,32.8,.00,0,10,328,0,328,59.13
1089,19970411,2061,5003,4006,3004,10504,28.5,.00,0,25,712.5,0,712.5,59.13
1051,19970414,2062,5003,4006,3003,10505,49.3,.00,0,3,147.9,0,147.9,7.13
1039,19970415,2025,5002,4011,3009,10506,14,.10,1.4,18,252,25.2,226.8,21.19
1039,19970415,2070,5002,4022,3009,10506,15,.10,1.5,14,210,21,189,21.19
1003,19970415,2043,5001,4013,3007,10507,46,.15,6.9,15,690,103.5,586.5,47.45
1003,19970415,2048,5001,4029,3007,10507,12.75,.15,1.9125,15,191.25,28.6875,162.5625,47.45
1056,19970416,2013,5002,4016,3001,10508,6,.00,0,10,60,0,60,4.99
1056,19970416,2039,5002,4001,3001,10508,18,.00,0,10,180,0,180,4.99
1006,19970417,2028,5001,4024,3004,10509,45.6,.00,0,3,136.8,0,136.8,0.15
1071,19970418,2029,5003,4024,3006,10510,123.79,.00,0,36,4456.44,0,4456.4399,367.63
1071,19970418,2075,5003,4024,3006,10510,7.75,.10,0.775,36,279,27.9,251.1,367.63
1009,19970418,2004,5003,4018,3004,10511,22,.15,3.3,50,1100,165,935,350.64
1009,19970418,2007,5003,4010,3004,10511,30,.15,4.5,50,1500,225,1275,350.64
1009,19970418,2008,5003,4010,3004,10511,40,.15,6,10,400,60,340,350.64
1021,19970421,2024,5002,4025,3007,10512,4.5,.15,0.675,10,45,6.75,38.25,3.53
1021,19970421,2046,5002,4014,3007,10512,12,.15,1.8,9,108,16.2,91.8,3.53
1021,19970421,2047,5002,4029,3007,10512,9.5,.15,1.425,6,57,8.55,48.45,3.53
1021,19970421,2060,5002,4008,3007,10512,34,.15,5.1,12,408,61.2,346.8,3.53
1086,19970422,2021,5001,4026,3007,10513,10,.20,2,40,400,80,320,105.65
1086,19970422,2032,5001,4007,3007,10513,32,.20,6.4,50,1600,320,1280,105.65
1086,19970422,2061,5001,4006,3007,10513,28.5,.20,5.7,15,427.5,85.5,342,105.65
1020,19970422,2020,5002,4026,3003,10514,81,.00,0,39,3159,0,3159,789.95
1020,19970422,2028,5002,4024,3003,10514,45.6,.00,0,35,1596,0,1596,789.95
1020,19970422,2056,5002,4021,3003,10514,38,.00,0,70,2660,0,2660,789.95
1020,19970422,2065,5002,4018,3003,10514,21.05,.00,0,39,820.95,0,820.95,789.95
1020,19970422,2075,5002,4024,3003,10514,7.75,.00,0,50,387.5,0,387.5,789.95
1063,19970423,2009,5001,4028,3002,10515,97,.15,14.55,16,1552,232.8,1319.2001,204.47
1063,19970423,2016,5001,4022,3002,10515,17.45,.00,0,50,872.5,0,872.5,204.47
1063,19970423,2027,5001,4011,3002,10515,43.9,.00,0,120,5268,0,5268,204.47
1063,19970423,2033,5001,4020,3002,10515,2.5,.15,0.375,16,40,6,34,204.47
1063,19970423,2060,5001,4008,3002,10515,34,.15,5.1,84,2856,428.4,2427.6001,204.47
1037,19970424,2018,5003,4022,3002,10516,62.5,.10,6.25,25,1562.5,156.25,1406.25,62.78
1037,19970424,2041,5003,4017,3002,10516,9.65,.10,0.965,80,772,77.2,694.8,62.78
1037,19970424,2042,5003,4013,3002,10516,14,.00,0,20,280,0,280,62.78
1053,19970424,2052,5003,4009,3003,10517,7,.00,0,6,42,0,42,32.07
1053,19970424,2059,5003,4008,3003,10517,55,.00,0,4,220,0,220,32.07
1053,19970424,2070,5003,4022,3003,10517,15,.00,0,6,90,0,90,32.07
1080,19970425,2024,5002,4025,3004,10518,4.5,.00,0,5,22.5,0,22.5,218.15
1080,19970425,2038,5002,4001,3004,10518,263.5,.00,0,15,3952.5,0,3952.5,218.15
1080,19970425,2044,5002,4013,3004,10518,19.45,.00,0,9,175.05,0,175.05,218.15
1014,19970428,2010,5003,4028,3006,10519,31,.05,1.55,16,496,24.8,471.2,91.76
1014,19970428,2056,5003,4021,3006,10519,38,.00,0,40,1520,0,1520,91.76
1014,19970428,2060,5003,4008,3006,10519,34,.05,1.7,10,340,17,323,91.76
1070,19970429,2024,5001,4025,3007,10520,4.5,.00,0,8,36,0,36,13.37
1070,19970429,2053,5001,4009,3007,10520,32.8,.00,0,5,164,0,164,13.37
1012,19970429,2035,5002,4002,3008,10521,18,.00,0,3,54,0,54,17.22
1012,19970429,2041,5002,4017,3008,10521,9.65,.00,0,10,96.5,0,96.5,17.22
1012,19970429,2068,5002,4026,3008,10521,12.5,.00,0,6,75,0,75,17.22
1044,19970430,2001,5001,4005,3004,10522,18,.20,3.6,40,720,144,576,45.33
1044,19970430,2008,5001,4010,3004,10522,40,.00,0,24,960,0,960,45.33
1044,19970430,2030,5001,4019,3004,10522,25.89,.20,5.178,20,517.8,103.56,414.24,45.33
1044,19970430,2040,5001,4017,3004,10522,18.4,.20,3.68,25,460,92,368,45.33
1072,19970501,2017,5002,4022,3007,10523,39,.10,3.9,25,975,97.5,877.5,77.63
1072,19970501,2020,5002,4026,3007,10523,81,.10,8.1,15,1215,121.5,1093.5,77.63
1072,19970501,2037,5002,4027,3007,10523,26,.10,2.6,18,468,46.8,421.2,77.63
1072,19970501,2041,5002,4017,3007,10523,9.65,.10,0.965,6,57.9,5.79,52.11,77.63
1005,19970501,2010,5002,4028,3001,10524,31,.00,0,2,62,0,62,244.79
1005,19970501,2030,5002,4019,3001,10524,25.89,.00,0,10,258.9,0,258.9,244.79
1005,19970501,2043,5002,4013,3001,10524,46,.00,0,60,2760,0,2760,244.79
1005,19970501,2054,5002,4015,3001,10524,7.45,.00,0,15,111.75,0,111.75,244.79
1009,19970502,2036,5002,4027,3001,10525,19,.00,0,30,570,0,570,11.06
1009,19970502,2040,5002,4017,3001,10525,18.4,.10,1.84,15,276,27.6,248.4,11.06
1087,19970505,2001,5002,4005,3004,10526,18,.15,2.7,8,144,21.6,122.4,58.59
1087,19970505,2013,5002,4016,3004,10526,6,.00,0,10,60,0,60,58.59
1087,19970505,2056,5002,4021,3004,10526,38,.15,5.7,30,1140,171,969,58.59
1063,19970505,2004,5001,4018,3007,10527,22,.10,2.2,50,1100,110,990,41.9
1063,19970505,2036,5001,4027,3007,10527,19,.10,1.9,30,570,57,513,41.9
1032,19970506,2011,5002,4003,3006,10528,21,.00,0,3,63,0,63,3.35
1032,19970506,2033,5002,4020,3006,10528,2.5,.20,0.5,8,20,4,16,3.35
1032,19970506,2072,5002,4007,3006,10528,34.8,.00,0,9,313.2,0,313.2,3.35
1050,19970507,2055,5002,4015,3005,10529,24,.00,0,14,336,0,336,66.69
1050,19970507,2068,5002,4026,3005,10529,12.5,.00,0,20,250,0,250,66.69
1050,19970507,2069,5002,4020,3005,10529,36,.00,0,10,360,0,360,66.69
1059,19970508,2017,5002,4022,3003,10530,39,.00,0,40,1560,0,1560,339.22
1059,19970508,2043,5002,4013,3003,10530,46,.00,0,25,1150,0,1150,339.22
1059,19970508,2061,5002,4006,3003,10530,28.5,.00,0,20,570,0,570,339.22
1059,19970508,2076,5002,4012,3003,10530,18,.00,0,50,900,0,900,339.22
1054,19970508,2059,5001,4008,3007,10531,55,.00,0,2,110,0,110,8.12
1019,19970509,2030,5003,4019,3007,10532,25.89,.00,0,15,388.35,0,388.35,74.46
1019,19970509,2066,5003,4018,3007,10532,17,.00,0,24,408,0,408,74.46
1024,19970512,2004,5001,4018,3008,10533,22,.05,1.1,50,1100,55,1045,188.04
1024,19970512,2072,5001,4007,3008,10533,34.8,.00,0,24,835.2,0,835.2,188.04
1024,19970512,2073,5001,4027,3008,10533,15,.05,0.75,24,360,18,342,188.04
1044,19970512,2030,5002,4019,3008,10534,25.89,.00,0,10,258.9,0,258.9,27.94
1044,19970512,2040,5002,4017,3008,10534,18.4,.20,3.68,10,184,36.8,147.2,27.94
1044,19970512,2054,5002,4015,3008,10534,7.45,.20,1.49,10,74.5,14.9,59.6,27.94
1003,19970513,2011,5001,4003,3004,10535,21,.10,2.1,50,1050,105,945,15.64
1003,19970513,2040,5001,4017,3004,10535,18.4,.10,1.84,10,184,18.4,165.6,15.64
1003,19970513,2057,5001,4021,3004,10535,19.5,.10,1.95,5,97.5,9.75,87.75,15.64
1003,19970513,2059,5001,4008,3004,10535,55,.10,5.5,15,825,82.5,742.5,15.64
1044,19970514,2012,5002,4003,3003,10536,38,.25,9.5,15,570,142.5,427.5,58.88
1044,19970514,2031,5002,4007,3003,10536,12.5,.00,0,20,250,0,250,58.88
1044,19970514,2033,5002,4020,3003,10536,2.5,.00,0,30,75,0,75,58.88
1044,19970514,2060,5002,4008,3003,10536,34,.25,8.5,35,1190,297.5,892.5,58.88
1068,19970514,2031,5001,4007,3001,10537,12.5,.00,0,30,375,0,375,78.85
1068,19970514,2051,5001,4009,3001,10537,53,.00,0,6,318,0,318,78.85
1068,19970514,2058,5001,4004,3001,10537,13.25,.00,0,20,265,0,265,78.85
1068,19970514,2072,5001,4007,3001,10537,34.8,.00,0,21,730.8,0,730.8,78.85
1068,19970514,2073,5001,4027,3001,10537,15,.00,0,9,135,0,135,78.85
1011,19970515,2070,5003,4022,3009,10538,15,.00,0,7,105,0,105,4.87
1011,19970515,2072,5003,4007,3009,10538,34.8,.00,0,1,34.8,0,34.8,4.87
1011,19970516,2013,5003,4016,3006,10539,6,.00,0,8,48,0,48,12.36
1011,19970516,2021,5003,4026,3006,10539,10,.00,0,15,150,0,150,12.36
1011,19970516,2033,5003,4020,3006,10539,2.5,.00,0,15,37.5,0,37.5,12.36
1011,19970516,2049,5003,4012,3006,10539,20,.00,0,6,120,0,120,12.36
1063,19970519,2003,5003,4005,3003,10540,10,.00,0,60,600,0,600,1007.64
1063,19970519,2026,5003,4011,3003,10540,31.23,.00,0,40,1249.2,0,1249.2,1007.64
1063,19970519,2038,5003,4001,3003,10540,263.5,.00,0,30,7905,0,7905,1007.64
1063,19970519,2068,5003,4026,3003,10540,12.5,.00,0,35,437.5,0,437.5,1007.64
1034,19970519,2024,5001,4025,3002,10541,4.5,.10,0.45,35,157.5,15.75,141.75,68.65
1034,19970519,2038,5001,4001,3002,10541,263.5,.10,26.35,4,1054,105.4,948.6,68.65
1034,19970519,2065,5001,4018,3002,10541,21.05,.10,2.105,36,757.8,75.78,682.02,68.65
1034,19970519,2071,5001,4020,3002,10541,21.5,.10,2.15,9,193.5,19.35,174.15,68.65
1039,19970520,2011,5003,4003,3001,10542,21,.05,1.05,15,315,15.75,299.25,10.95
1039,19970520,2054,5003,4015,3001,10542,7.45,.05,0.3725,24,178.8,8.94,169.86,10.95
1046,19970521,2012,5002,4003,3008,10543,38,.15,5.7,30,1140,171,969,48.17
1046,19970521,2023,5002,4023,3008,10543,9,.15,1.35,70,630,94.5,535.5,48.17
1048,19970521,2028,5001,4024,3004,10544,45.6,.00,0,7,319.2,0,319.2,24.91
1048,19970521,2067,5001,4002,3004,10544,14,.00,0,7,98,0,98,24.91
1043,19970522,2011,5002,4003,3008,10545,21,.00,0,10,210,0,210,11.92
1084,19970523,2007,5003,4010,3001,10546,30,.00,0,10,300,0,300,194.72
1084,19970523,2035,5003,4002,3001,10546,18,.00,0,30,540,0,540,194.72
1084,19970523,2062,5003,4006,3001,10546,49.3,.00,0,40,1972,0,1972,194.72
1072,19970523,2032,5002,4007,3003,10547,32,.15,4.8,24,768,115.2,652.8,178.43
1072,19970523,2036,5002,4027,3003,10547,19,.00,0,60,1140,0,1140,178.43
1079,19970526,2034,5002,4002,3003,10548,14,.25,3.5,10,140,35,105,1.43
1079,19970526,2041,5002,4017,3003,10548,9.65,.00,0,14,135.1,0,135.1,1.43
1063,19970527,2031,5001,4007,3005,10549,12.5,.15,1.875,55,687.5,103.125,584.375,171.24
1063,19970527,2045,5001,4014,3005,10549,9.5,.15,1.425,100,950,142.5,807.5,171.24
1063,19970527,2051,5001,4009,3005,10549,53,.15,7.95,48,2544,381.6,2162.4001,171.24
1030,19970528,2017,5003,4022,3007,10550,39,.10,3.9,8,312,31.2,280.8,4.32
1030,19970528,2019,5003,4026,3007,10550,9.2,.00,0,10,92,0,92,4.32
1030,19970528,2021,5003,4026,3007,10550,10,.10,1,6,60,6,54,4.32
1030,19970528,2061,5003,4006,3007,10550,28.5,.10,2.85,10,285,28.5,256.5,4.32
1028,19970528,2016,5003,4022,3004,10551,17.45,.15,2.6175,40,698,104.7,593.3,72.95
1028,19970528,2035,5003,4002,3004,10551,18,.15,2.7,20,360,54,306,72.95
1028,19970528,2044,5003,4013,3004,10551,19.45,.00,0,40,778,0,778,72.95
1035,19970529,2069,5001,4020,3002,10552,36,.00,0,18,648,0,648,83.22
1035,19970529,2075,5001,4024,3002,10552,7.75,.00,0,30,232.5,0,232.5,83.22
1087,19970530,2011,5002,4003,3002,10553,21,.00,0,15,315,0,315,149.49
1087,19970530,2016,5002,4022,3002,10553,17.45,.00,0,14,244.3,0,244.3,149.49
1087,19970530,2022,5002,4023,3002,10553,21,.00,0,24,504,0,504,149.49
1087,19970530,2031,5002,4007,3002,10553,12.5,.00,0,30,375,0,375,149.49
1087,19970530,2035,5002,4002,3002,10553,18,.00,0,6,108,0,108,149.49
1056,19970530,2016,5003,4022,3004,10554,17.45,.05,0.8725,30,523.5,26.175,497.325,120.97
1056,19970530,2023,5003,4023,3004,10554,9,.05,0.45,20,180,9,171,120.97
1056,19970530,2062,5003,4006,3004,10554,49.3,.05,2.465,20,986,49.3,936.7,120.97
1056,19970530,2077,5003,4024,3004,10554,13,.05,0.65,10,130,6.5,123.5,120.97
1071,19970602,2014,5003,4016,3006,10555,23.25,.20,4.65,30,697.5,139.5,558,252.49
1071,19970602,2019,5003,4026,3006,10555,9.2,.20,1.84,35,322,64.4,257.6,252.49
1071,19970602,2024,5003,4025,3006,10555,4.5,.20,0.9,18,81,16.2,64.8,252.49
1071,19970602,2051,5003,4009,3006,10555,53,.20,10.6,20,1060,212,848,252.49
1071,19970602,2056,5003,4021,3006,10555,38,.20,7.6,40,1520,304,1216,252.49
1073,19970603,2072,5001,4007,3002,10556,34.8,.00,0,24,835.2,0,835.2,9.8
1044,19970603,2064,5002,4024,3009,10557,33.25,.00,0,30,997.5,0,997.5,96.72
1044,19970603,2075,5002,4024,3009,10557,7.75,.00,0,20,155,0,155,96.72
1004,19970604,2047,5002,4029,3001,10558,9.5,.00,0,25,237.5,0,237.5,72.97
1004,19970604,2051,5002,4009,3001,10558,53,.00,0,20,1060,0,1060,72.97
1004,19970604,2052,5002,4009,3001,10558,7,.00,0,30,210,0,210,72.97
1004,19970604,2053,5002,4009,3001,10558,32.8,.00,0,18,590.4,0,590.4,72.97
1004,19970604,2073,5002,4027,3001,10558,15,.00,0,3,45,0,45,72.97
1007,19970605,2041,5001,4017,3006,10559,9.65,.05,0.4825,12,115.8,5.79,110.01,8.05
1007,19970605,2055,5001,4015,3006,10559,24,.05,1.2,18,432,21.6,410.4,8.05
1025,19970606,2030,5001,4019,3008,10560,25.89,.00,0,20,517.8,0,517.8,36.65
1025,19970606,2062,5001,4006,3008,10560,49.3,.25,12.325,15,739.5,184.875,554.625,36.65
1024,19970606,2044,5002,4013,3002,10561,19.45,.00,0,10,194.5,0,194.5,242.21
1024,19970606,2051,5002,4009,3002,10561,53,.00,0,50,2650,0,2650,242.21
1066,19970609,2033,5001,4020,3001,10562,2.5,.10,0.25,20,50,5,45,22.95
1066,19970609,2062,5001,4006,3001,10562,49.3,.10,4.93,10,493,49.3,443.7,22.95
1067,19970610,2036,5002,4027,3002,10563,19,.00,0,25,475,0,475,60.43
1067,19970610,2052,5002,4009,3002,10563,7,.00,0,70,490,0,490,60.43
1065,19970610,2017,5003,4022,3004,10564,39,.05,1.95,16,624,31.2,592.8,13.75
1065,19970610,2031,5003,4007,3004,10564,12.5,.05,0.625,6,75,3.75,71.25,13.75
1065,19970610,2055,5003,4015,3004,10564,24,.05,1.2,25,600,30,570,13.75
1051,19970611,2024,5002,4025,3008,10565,4.5,.10,0.45,25,112.5,11.25,101.25,7.15
1051,19970611,2064,5002,4024,3008,10565,33.25,.10,3.325,18,598.5,59.85,538.65,7.15
1007,19970612,2011,5001,4003,3009,10566,21,.15,3.15,35,735,110.25,624.75,88.4
1007,19970612,2018,5001,4022,3009,10566,62.5,.15,9.375,18,1125,168.75,956.25,88.4
1007,19970612,2076,5001,4012,3009,10566,18,.00,0,10,180,0,180,88.4
1037,19970612,2031,5001,4007,3001,10567,12.5,.20,2.5,60,750,150,600,33.97
1037,19970612,2051,5001,4009,3001,10567,53,.00,0,3,159,0,159,33.97
1037,19970612,2059,5001,4008,3001,10567,55,.20,11,40,2200,440,1760,33.97
1029,19970613,2010,5003,4028,3003,10568,31,.00,0,5,155,0,155,6.54
1065,19970616,2031,5001,4007,3005,10569,12.5,.20,2.5,35,437.5,87.5,350,58.98
1065,19970616,2076,5001,4012,3005,10569,18,.00,0,30,540,0,540,58.98
1051,19970617,2011,5003,4003,3003,10570,21,.05,1.05,15,315,15.75,299.25,188.99
1051,19970617,2056,5003,4021,3003,10570,38,.05,1.9,60,2280,114,2166,188.99
1020,19970617,2014,5003,4016,3008,10571,23.25,.15,3.4875,11,255.75,38.3625,217.3875,26.06
1020,19970617,2042,5003,4013,3008,10571,14,.15,2.1,28,392,58.8,333.2,26.06
1005,19970618,2016,5002,4022,3003,10572,17.45,.10,1.745,12,209.4,20.94,188.46,116.43
1005,19970618,2032,5002,4007,3003,10572,32,.10,3.2,10,320,32,288,116.43
1005,19970618,2040,5002,4017,3003,10572,18.4,.00,0,50,920,0,920,116.43
1005,19970618,2075,5002,4024,3003,10572,7.75,.10,0.775,15,116.25,11.625,104.625,116.43
1003,19970619,2017,5003,4022,3007,10573,39,.00,0,18,702,0,702,84.84
1003,19970619,2034,5003,4002,3007,10573,14,.00,0,40,560,0,560,84.84
1003,19970619,2053,5003,4009,3007,10573,32.8,.00,0,25,820,0,820,84.84
1082,19970619,2033,5002,4020,3004,10574,2.5,.00,0,14,35,0,35,37.6
1082,19970619,2040,5002,4017,3004,10574,18.4,.00,0,2,36.8,0,36.8,37.6
1082,19970619,2062,5002,4006,3004,10574,49.3,.00,0,10,493,0,493,37.6
1082,19970619,2064,5002,4024,3004,10574,33.25,.00,0,6,199.5,0,199.5,37.6
1052,19970620,2059,5001,4008,3005,10575,55,.00,0,12,660,0,660,127.34
1052,19970620,2063,5001,4022,3005,10575,43.9,.00,0,6,263.4,0,263.4,127.34
1052,19970620,2072,5001,4007,3005,10575,34.8,.00,0,30,1044,0,1044,127.34
1052,19970620,2076,5001,4012,3005,10575,18,.00,0,10,180,0,180,127.34
1080,19970623,2001,5003,4005,3003,10576,18,.00,0,10,180,0,180,18.56
1080,19970623,2031,5003,4007,3003,10576,12.5,.00,0,20,250,0,250,18.56
1080,19970623,2044,5003,4013,3003,10576,19.45,.00,0,21,408.45,0,408.45,18.56
1082,19970623,2039,5002,4001,3009,10577,18,.00,0,10,180,0,180,25.41
1082,19970623,2075,5002,4024,3009,10577,7.75,.00,0,20,155,0,155,25.41
1082,19970623,2077,5002,4024,3009,10577,13,.00,0,18,234,0,234,25.41
1011,19970624,2035,5003,4002,3004,10578,18,.00,0,20,360,0,360,29.6
1011,19970624,2057,5003,4021,3004,10578,19.5,.00,0,6,117,0,117,29.6
1045,19970625,2015,5002,4016,3001,10579,15.5,.00,0,10,155,0,155,13.73
1045,19970625,2075,5002,4024,3001,10579,7.75,.00,0,21,162.75,0,162.75,13.73
1056,19970626,2014,5003,4016,3004,10580,23.25,.05,1.1625,15,348.75,17.4375,331.3125,75.89
1056,19970626,2041,5003,4017,3004,10580,9.65,.05,0.4825,9,86.85,4.3425,82.5075,75.89
1056,19970626,2065,5003,4018,3004,10580,21.05,.05,1.0525,30,631.5,31.575,599.925,75.89
1021,19970626,2075,5001,4024,3003,10581,7.75,.20,1.55,50,387.5,77.5,310,3.01
1006,19970627,2057,5002,4021,3003,10582,19.5,.00,0,4,78,0,78,27.71
1006,19970627,2076,5002,4012,3003,10582,18,.00,0,14,252,0,252,27.71
1087,19970630,2029,5002,4024,3002,10583,123.79,.00,0,10,1237.9,0,1237.9,7.28
1087,19970630,2060,5002,4008,3002,10583,34,.15,5.1,24,816,122.4,693.6,7.28
1087,19970630,2069,5002,4020,3002,10583,36,.15,5.4,10,360,54,306,7.28
1007,19970630,2031,5001,4007,3004,10584,12.5,.05,0.625,50,625,31.25,593.75,59.14
1088,19970701,2047,5001,4029,3007,10585,9.5,.00,0,15,142.5,0,142.5,13.41
1066,19970702,2052,5001,4009,3009,10586,7,.15,1.05,4,28,4.2,23.8,0.48
1061,19970702,2026,5001,4011,3001,10587,31.23,.00,0,6,187.38,0,187.38,62.52
1061,19970702,2035,5001,4002,3001,10587,18,.00,0,20,360,0,360,62.52
1061,19970702,2077,5001,4024,3001,10587,13,.00,0,20,260,0,260,62.52
1063,19970703,2018,5003,4022,3002,10588,62.5,.20,12.5,40,2500,500,2000,194.67
1063,19970703,2042,5003,4013,3002,10588,14,.20,2.8,100,1400,280,1120,194.67
1032,19970704,2035,5002,4002,3008,10589,18,.00,0,4,72,0,72,4.42
1051,19970707,2001,5003,4005,3004,10590,18,.00,0,20,360,0,360,44.77
